order_id,product_id,product_name,category,supplier_name,quantity,unit_price,total_amount,currency,order_date,delivery_date,country,address,order_status,payment_method,warehouse_code,lead_time_days,discount_pct,customer_email,customer_rating
ORD-000592,PRD-0006,Coffee Maker 12cup,Unknown,Unknown,73.0,768.2,56078.6,COP,2023-03-14,2023-05-08,Colombia,Medellín,Pending,PayPal,WH-SCL-05,3.0,12.1,ana.m@outlook.com,3.2
ORD-000593,PRD-0034,Solar Panel 250W,Industrial,Global Cargo Ltda,311.0,552.88,171945.68,USD,2023-03-08,2023-03-20,Brasil,São Paulo,Pending,Credit Card,WH-SCL-05,30.0,34.3,maria.g@company.co,2.4
ORD-000594,PRD-0025,Mechanical Keyboard,Apparel,Pacific Trade SAS,258.0,1391.21,358932.18,BRL,2023-06-20,2023-07-04,Brasil,Rio de Janeiro,Cancelled,Credit Card,WH-LIM-04,23.0,8.1,john.d@outlook.com,4.9
ORD-000594,PRD-0028,Industrial Drill,Electronics,Andean Freight Co.,259.0,943.78,,USD,2022-06-20,2022-07-28,Chile,Concepción,In Transit,Bank Transfer,WH-BOG-01,13.0,23.0,ana.m@company.co,4.2
ORD-000595,PRD-0050,Coffee Maker 12cup,Personal Care,Pacific Trade SAS,222.0,1521.48,40570.75,USD,2024-01-15,2024-01-20,Chile,"Valparaíso, Chile - CP 8320000",In Transit,Cash,WH-BOG-01,1.0,21.0,ana.m@outlook.com,3.0
ORD-000596,PRD-0043,Bluetooth Speaker,Industrial,Logistics Pro S.A.,119.0,1690.58,201179.02,COP,2024-07-27,2024-09-09,Brasil,Rio de Janeiro,In Transit,Cash,WH-CAL-03,40.0,19.6,,3.9
ORD-000597,prd-0012,Running Shoes M,Personal Care,Andean Freight Co.,310.0,2465.84,764410.4,MXN,2023-03-12,2023-05-06,Brasil,São Paulo,Cancelled,PayPal,WH-CAL-03,17.0,26.2,luis.p@outlook.com,4.4
ORD-000598,PRD-0029,Coffee Maker 12cup,Apparel,FastShip Colombia,140.0,790.48,110667.2,MXN,2022-02-25,2022-03-20,Colombia,Medellín,Returned,Cash,WH-MED-02,27.0,29.6,,1.3
ORD-000595,PRD-0046,Coffee Maker 12cup,Apparel,Pacific Trade SAS,474.0,1730.68,820342.32,BRL,2024-06-03,2024-07-28,Mexico,Monterrey,Pending,Credit Card,WH-CAL-03,6.0,20.4,luis.p@gmail.com,2.2
ORD-000599,PRD-0030,Protein Powder 2kg,Apparel,Unknown,229.0,1185.28,271429.12,USD,2023-12-06,2024-01-19,Colombia,Medellín,Cancelld,PayPal,WH-BOG-01,45.0,37.7,sofia.v@company.co,1.5
ORD-000600,PRD-0039,LED Strip 5m,Electronics,FastShip Colombia,356.0,170.01,40132.43,MXN,2022-09-01,2022-09-19,Colombia,Cali,Pending,Cash,WH-BOG-01,23.0,34.6,carlos.r@outlook.com,3.1
ORD-000601,PRD-0029,Solar Panel 250W,Industrial,Logistics Pro S.A.,425.0,108.91,46286.75,MXN,2023-03-18,,Peru,Arequipa,Pending,Credit Card,WH-MED-02,9.0,24.9,luis.p@yahoo.com,2.4
ORD-000602,PRD-0002,Protein Powder 2kg,Food & Beverage,FastShip Colombia,444.0,1398.27,620831.88,USD$,2022-09-20,2022-10-25,Colombia,Cali,In Transit,Credit Card,WH-BOG-01,4.0,21.2,luis.p@outlook.com,4.5
ORD-000603,PRD-0048,Wireless Headset,Food & Beverage,Global Cargo Ltda,97.0,689.85,66915.45,USD,2024-10-30,2024-11-23,Peru,Cusco,Pending,Bank Transfer,WH-SCL-05,40.0,29.7,john.d@gmail.com,2.1
ORD-000604,PRD-0021,Mechanical Keyboard,Food & Beverage,FastShip Colombia,259.0,1505.33,,COP,2024-01-25,2024-01-30,Mexico,Guadalajara,Cancelled,PayPal,WH-CAL-03,24.0,5.0,john.d@yahoo.com,3.0
ORD-000605,PRD-0024,Bluetooth Speaker,Industrial,Logistics Pro S.A.,216.0,913.21,197253.36,COP,2024-07-11,2024-08-27,Brasil,Brasil | São Paulo | 01310-100,Cancelled,Credit Card,WH-BOG-01,7.0,32.8,john.d@outlook.com,3.5
ORD-000606,PRD-0028,Wireless Headset,Apparel,Andean Freight Co.,287.0,757.3,217345.1,USD,2024-10-26,2024-11-14,Peru,Arequipa/Peru/15001,Delivered,PayPal,WH-SCL-05,40.0,2.7,luis.p@outlook.com,2.5
ORD-000607,PRD-0039,Office Chair Ergonomic,Electronics,Logistics Pro S.A.,112.0,111.2,12454.4,COP,2024-07-05,2024-07-10,Chile,Valparaíso,Returned,PayPal,WH-MED-02,9.0,12.0,maria.g@company.co,4.3
ORD-000608,PRD-0017,Protein Powder 2kg,Apparel,Andean Freight Co.,48.0,2137.57,102603.36,MXN,2024-03-05,2024-03-25,Chile,Concepción,Delivered,Cash,WH-MED-02,10.0,23.3,,4.8
ORD-000609,PRD-0012,Wireless Headset,Apparel,FastShip Colombia,362.0,1690.35,611906.7,BRL,2023-09-09,2023-09-30,Mexico,"Calle 807, Guadalajara (Mexico) 06600",Pending,PayPal,WH-CAL-03,25.0,20.4,sofia.v@yahoo.com,2.7
ORD-000610,PRD-0017,Safety Gloves L,Electronics,Andean Freight Co.,32.0,1081.08,34594.56,MXN,2022-10-09,2022-11-19,Chile,Valparaíso,Pending,Credit Card,WH-SCL-05,41.0,7.4,ana.m@company.co,3.0
ORD-000611,PRD-0050,Coffee Maker 12cup,Industrial,Andean Freight co.,23.0,1324.22,30457.06,MXN,2024-04-12,2024-05-04,Colombia,Medellín,Delivered,Bank Transfer,WH-MED-02,1.0,35.9,carlos.r@company.co,4.6
ORD-000612,PRD-0038,Protein Powder 2kg,Industrial,FastShip Colombia,65.0,1037.35,67427.75,USD,2022-12-26,2023-02-22,Brasil,Rio de Janeiro,Pending,Bank Transfer,WH-BOG-01,31.0,29.0,,4.7
ORD-000613,PRD-0003,Running Shoes M,Electronics,Pacific Trade SAS,415.0,473.12,196344.8,COP,2022-02-04,2022-10-03,Chile,Santiago,Cancelled,PayPal,WH-BOG-01,10.0,10.6,sofia.v@outlook.com,1.1
ORD-000614,PRD-0005,Industrial Drill,Food & Beverage,Andean Freightt Co.,127.0,21.25,2698.75,MXN,2023-02-01,2023-02-02,Brasil,Rio de Janeiro/Brasil/01310-100,In Transit,PayPal,WH-863,12.0,24.9,maria.g@yahoo.com,2.9
ORD-000615,PRD-0035,Industrial Drill,Industrial,Logistics Pro S.A.,123.0,1715.65,211024.95,USD,2024-02-15,,Colombia,Bogotá,Cancelled,Unknown,WH-CAL-03,41.0,14.2,luis.p@yahoo.com,3.0
ORD-000616,PRD-0025,Industrial Drill,Electronics,Global Cargo Ltda,298.0,326.03,97156.94,BRL,2022-05-13,2022-08-07,Colombia,Colombia | Cali | 110111,Unknown,Cash,Unknown,4.0,5.4,luis.p@gmail.com,3.8
ORD-000617,PRD-0032,Laptop Pro 15,Industrial,Logistics Pro S.A.,308.0,1229.69,378744.52,MXN,2024-03-10,2024-03-18,Mexico,Mexico | Ciudad de México | 06600,Returned,PayPal,WH-SCL-05,32.0,29.9,ana.m@company.co,3.9
ORD-000618,PRD-0033,Protein Powder 2kg,Apparel,Pacific Trade SAS,275.0,1176.84,323631.0,USD,2022-06-14,2022-07-09,Chile,Valparaíso/Chile/8320000,Cancelled,Bank Transfer,WH-BOG-01,36.0,12.8,sofia.v@company.co,1.7
ORD-000619,prd-0012,LED Strip 5m,Industrial,Pacific Trade SAS,382.0,417.18,159362.76,USD,2024-06-21,2024-07-13,Chile,Concepción,Pending,Credit Card,WH-LIM-04,37.0,3.0,john.d@outlook.com,1.3
ORD-000620,PRD-0003,Bluetooth Speaker,Personal Care,FastShip Colombia,214.0,1443.66,308943.24,BRL,2022-01-10,2022-01-31,Chile,Santiago,Pending,Credit Card,WH-BOG-01,38.0,14.0,carlos.r@gmail.com,4.5
ORD-000621,PRD-0040,LED Strip 5m,Personal Care,Global Cargo Ltda,52.0,475.69,24735.88,USD,2024-04-23,2024-06-06,Mexico,Guadalajara,In Transit,Unknown,WH-MED-02,25.0,5.8,ana.m@gmail.com,2.1
ORD-000622,PRD-0040,Industrial Drill,Electronics,FastShip Colombia,296.0,846.56,250581.76,USD,2022-12-30,,Colombia,Medellín,Returnned,Cash,WH-BOG-01,22.0,27.0,carlos.r@yahoo.com,4.7
ORD-000623,PRD-0049,Industrial Drill,Food & Beverage,Pacific Trade SAS,92.0,1609.6,148083.2,MXN,2024-10-28,2024-10-29,Chile,Concepción,Returned,Credit Card,WH-CAL-03,11.0,18.0,luis.p@outlook.com,3.1
ORD-000624,PRD-0040,Coffee Maker 12cup,Apparel,FastShip Colombia,488.0,1736.15,847241.2,MXN,2023-01-27,2023-03-04,Colombia,"Calle 530, Bogotá (Colombia) 110111",Pending,Bank Transfer,WH-MED-02,1.0,29.1,maria.g@company.co,4.1
ORD-000617,PRD-0049,Coffee Maker 12cup,Electronics,Logistics Pro S.A.,325.0,1236.27,401787.75,BRL,2024-08-20,2024-10-04,Mexico,"Calle 666, Guadalajara (Mexico) 06600",Delivered,Unknown,WH-CAL-03,23.0,23.9,maria.g@outlook.com,2.1
ORD-000625,PRD-0005,Running Shoes M,Apparel,Andean Freight Co.,283.0,262.98,74423.34,COP,2024-02-20,2024-04-01,Chile,Concepción,delivered,Cash,WH-CAL-03,42.0,24.1,carlos.r@company.co,3.6
ORD-000626,PRD-0030,Mechanical Keyboard,Industriall,Logistics Pro S.A.,397.0,1525.51,605627.47,MXN,2024-07-23,2024-08-19,Mexico,Ciudad de México,Pending,Cash,WH-CAL-03,24.0,7.8,carlos.r@outlook.com,2.7
ORD-000627,PRD-0048,Mechanical Keyboard,Industrial,FastShip Colombia,183.0,868151.01,158871634.83,BRL,2023-05-02,2023-05-12,Brasil,"Brasil, Brasília, 01310-100",Delivered,Bank Transfer,WH-MED-02,8.0,2.5,luis.p@yahoo.com,4.0
ORD-000628,PRD-0009,Office Chair Ergonomic,Personal Care,Andean Freight Co.,489.0,45.29,22146.81,COP,2022-04-21,2022-05-13,Colombia,"Colombia, Cali, 110111",Cancelled,Cash,WH-BOG-01,20.0,21.8,john.d@company.co,2.8
ORD-000629,PRD-0049,Office Chair Ergonomic,Electronics,Logistics Pro S.A.,371.0,1031.34,382627.14,USD,2023-08-26,,Brasil,"Calle 241, São Paulo (Brasil) 01310-100",Cancelled,Bank Transfer,WH-MED-02,15.0,30.2,sofia.v@gmail.com,3.1
ORD-000630,PRD-0036,Bluetooth Speaker,Industrial,Andean Freight Co.,337.0,214.64,72333.68,BRL,2022-11-26,2022-12-11,Brasil,"Calle 327, Rio de Janeiro (Brasil) 01310-100",Returned,Credit Card,WH-MED-02,44.0,23.1,sofia.v@gmail.com,4.5
ORD-000631,PRD-0040,Safety Gloves L,Food & Beverage,FastShip Colombia,393.0,1411.03,554534.79,COP,2024-11-23,2024-12-23,Colombia,Cali,PENDING,Cash,WH-CAL-03,22.0,10.7,ana.m@company.co,3.1
ORD-000632,PRD-0011,LED Strip 5m,Electronics,Logistics Pro S.A.,12.0,2424.91,29098.92,MXN,2024-04-04,2024-05-17,Colombia,Medellín,Pending,PayPal,WH-CAL-03,28.0,32.9,john.d@company.co,3.0
ORD-000633,PRD-0050,Laptop Pro 15,Electronics,FastShip Colombia,259.0,1932.83,,BRL,2023-06-10,2023-06-14,Colombia,Bogotá,Cancelled,Bank Transfer,WH-MED-02,34.0,27.2,john.d@yahoo.com,2.4
ORD-000634,PRD-0033,Office Chair Ergonomic,Industrial,Andean Freightt Co.,102.0,2016.13,205645.26,USD$,2023-07-03,,Mexico,Ciudad de México,Delivered,Credit Card,WH-BOG-01,26.0,31.4,carlos.r@outlook.com,4.7
ORD-000635,PRD-0048,Industrial Drill,Food & Beverage,Andean Freight Co.,367.0,1981.3,727137.1,MXN,2023-10-07,2023-12-03,Mexico,Ciudad de México,Delivered,Cash,WH-CAL-03,13.0,14.8,carlos.r@yahoo.com,4.5
ORD-000636,PRD-0022,Laptop Pro 15,Industrial,Pacific Trade SAS,185.0,333.12,61627.2,BRL,2024-10-05,2024-11-24,Peru,Cusco,Pending,Credit Card,WH-SCL-05,25.0,38.4,john.d@yahoo.com,4.3
ORD-000637,PRD-0019,LED Strip 5m,Electroniics,Unknown,185.0,1509.62,37783.55,COP,2022-10-17,2022-11-16,Chile,"Santiago, Chile - CP 8320000",Delivered,Credit Card,WH-MED-02,38.0,23.9,john.d@yahoo.com,4.7
ORD-000638,PRD-0032,Bluetooth Speaker,Food & Beverage,Global Cargo Ltda,60.0,1235.06,74103.6,COP,2024-06-18,2024-06-27,Brasil,São Paulo,Cancelled,Bank Transfer,WH-LIM-04,2.0,1.6,sofia.v@outlook.com,3.0
ORD-000639,PRD-0023,Laptop Pro 15,Personal Care,Andean Freight Co.,87.0,2368.7,206076.9,BRL,2024-10-01,2024-10-15,Brasil,São Paulo,Cancelled,Bank Transfer,WH-MED-02,38.0,13.8,,3.5
ORD-000640,PRD-0034,Running Shoes M,Food & Beverage,Global Cargo Ltda,93.0,1323.045,-40155.54,COP,2022-03-04,2022-03-28,Chile,Santiago,In Transit,Bank Transfer,WH-CAL-03,34.0,30.7,john.d@gmail.com,1.0
ORD-000641,PRD-0002,Solar Panel 250W,Electronics,Global Cargo Ltda,292.0,193.09,56382.28,BRL,2023-12-20,2024-02-09,Mexico,Ciudad de México,Returned,PayPal,WH-CAL-03,1.0,11.2,carlos.r@company.co,2.4
ORD-000642,PRD-0022,LED Strip 5m,Unknown,Global Cargo Ltda,462.0,986.4,455716.8,MXN,2022-02-08,2022-09-21,Colombia,Bogotá,Pending,Cash,WH-LIM-04,13.0,8.0,ana.m@company.co,4.6
ORD-000643,PRD-0027,Bluetooth Speaker,Food & Beverage,Pacific Trade SAS,480.0,727.79,349339.2,COP,2024-07-10,2024-07-24,Colombia,"Colombia, Bogotá, 110111",Cancelled,Cash,WH-MED-02,16.0,0.6,ana.m@yahoo.com,2.8
ORD-000644,PRD-0028,Mechanical Keyboard,Apparel,FastShip Colombia,73.0,2472.57,180497.61,USD,2023-12-01,2024-01-07,Colombia,Bogotá,Cancelled,Credit Card,WH-BOG-01,32.0,26.1,,2.6
ORD-000645,PRD-0033,Industrial Drill,Personal Care,Andean Freight Co.,259.0,684.53,,MXN,2023-05-06,2023-10-05,Chile,"Calle 500, Concepción (Chile) 8320000",Cancelled,Credit Card,WH-LIM-04,30.0,36.3,john.d@gmail.com,3.0
ORD-000646,PRD-0019,Solar Panel 250W,Industrial,Logistics Pro S.A.,89.0,434.2,38643.8,COP,2024-12-09,2024-12-20,Chile,Santiago,In Transit,Bank Transfer,Unknown,17.0,18.1,sofia.v@outlook.com,2.5
ORD-000642,PRD-0038,Safety Gloves L,Food & Beverage,Andean Freight Co.,205.0,965.24,197874.2,BRL,2022-06-04,2022-09-05,Brasil,São Paulo,Pending,Credit Card,WH-SCL-05,34.0,19.5,sofia.v@outlook.com,3.0
ORD-000647,PRD-0003,Running Shoes M,Industrial,Pacific Trade SAS,246.0,509.41,8112.19,MXN,2023-05-22,2023-07-06,Mexico,Ciudad de México,Delivered,Cash,WH-CAL-03,34.0,27.9,carlos.r@outlook.com,4.7
ORD-000648,PRD-0034,Safety Gloves L,Personal Care,Logistics Pro S.A.,468.0,2467.58,1154827.44,MXN,2024-06-14,2024-07-26,Brasil,Rio de Janeiro,Returned,Credit Card,WH-LIM-04,39.0,28.1,sofia.v@outlook.com,1.5
ORD-000649,PRD-0028,Protein Powder 2kg,Electronics,Logisticss Pro S.A.,254.0,1967.63,499778.02,COP,2022-01-19,2022-02-18,Mexico,"Guadalajara, Mexico - CP 06600",Pending,PayPal,WH-CAL-03,3.0,16.3,maria.g@outlook.com,1.5
ORD-000650,PRD-0035,Office Chair Ergonomic,Electroniics,Pacific Trade SAS,82.0,478.12,39205.84,MXN,2024-01-26,,Mexico,Monterrey,Returnned,PayPal,WH-370,13.0,0.5,maria.g@yahoo.com,4.7
ORD-000651,PRD-0041,LED Strip 5m,Industrial,Andean Freight Co.,475.0,2273.3,1079817.5,COP,2023-03-21,2023-05-16,Brasil,Brasília,In transit,Cash,WH-MED-02,15.0,17.5,luis.p@outlook.com,2.9
ORD-000652,PRD-0037,Office Chair Ergonomic,Electronics,Pacific Trade SAS,357.0,223.4,79753.8,USD,2024-05-13,2024-05-25,Peru,Cusco,Delivered,Unknown,WH-LIM-04,18.0,6.4,ana.m@gmail.com,4.7
ORD-000643,PRD-0010,Wireless Headset,Personal Care,Pacific Trade SAS,472.0,1505.95,710808.4,MXN,2023-03-23,,Colombia,Bogotá,Returned,PayPal,WH-LIM-04,24.0,6.6,sofia.v@gmail.com,1.9
ORD-000653,PRD-0025,Industrial Drill,Personal Care,Logistics Pro S.A.,239.0,1891.96,452178.44,USD,2024-10-20,2024-11-12,Brasil,Rio de Janeiro,Delivered,Bank Transfer,WH-CAL-03,26.0,25.5,maria.g@yahoo.com,2.9
ORD-000654,PRD-0047,Safety Gloves L,Industrial,Fast Ship Colombia,30.0,198.31,5949.3,COP,2022-09-07,,Mexico,Monterrey,Returned,Credit Card,WH-CAL-03,36.0,17.3,john.d@yahoo.com,4.7
ORD-000655,PRD-0049,Protein Powder 2kg,Unknown,FastShip Colombia,159.0,2049.85,325926.15,MXN,2023-07-03,,Brasil,São Paulo,In Transit,PayPal,WH-MED-02,10.0,5.7,ana.m@yahoo.com,2.7
ORD-000656,PRD-0046,Wireless Headset,electronics,FastShip Colombia,204.0,749.16,152828.64,USD,2024-02-15,2024-03-19,Chile,Valparaíso,In Transit,Cash,WH-BOG-01,42.0,3.3,john.d@company.co,1.2
ORD-000657,PRD-0045,LED Strip 5m,Electronics,FastShip Colombia,427.0,1508.16,643984.32,USD,2022-07-06,2022-07-17,Peru,Cusco,Delivered,Bank Transfer,WH-MED-02,26.0,27.2,,1.7
ORD-000658,PRD-0028,Protein Powder 2kg,Food & Beverage,FastShip Colombia,463.0,1323.045,,US Dollar,2022-06-12,2022-07-04,Brasil,Brasília,Returned,PayPal,WH-CAL-03,28.0,39.1,luis.p@company.co,3.0
ORD-000659,PRD-0003,Coffee Maker 12cup,Personal Care,Andean Freight co.,291.0,287.57,83682.87,USD$,2023-03-16,2023-04-20,Brasil,Rio de Janeiro,Delivered,Credit Card,WH-LIM-04,11.0,8.6,carlos.r@gmail.com,1.4
ORD-000660,PRD-0030,Mechanical Keyboard,Electronics,FastShip Colombia,120.0,1435.56,172267.2,MXN,2023-04-03,,Colombia,Bogotá,Returnned,Credit Card,WH-LIM-04,34.0,21.9,carlos.r@yahoo.com,3.4
ORD-000661,PRD_0045,Mechanical Keyboard,Industriall,Logistics Pro S.A.,4.0,1139.13,4556.52,COP,2023-01-19,2023-03-05,Mexico,Mexico | Ciudad de México | 06600,In transit,PayPal,WH-SCL-05,39.0,12.1,sofia.v@company.co,2.9
ORD-000662,PRD-0004,LED Strip 5m,Industrial,Pacific Trade SAS,490.0,1847.0,905030.0,MXN,2022-06-14,2022-07-27,Chile,"Calle 103, Santiago (Chile) 8320000",Cancelled,PayPal,WH-BOG-01,18.0,3.9,,4.8
ORD-000663,PRD-0000,LED Strip 5m,electronics,Global Cargo Ltda,166.0,2293.93,380792.38,COP,2024-12-25,2025-01-25,Chile,Valparaíso,In Transit,Cash,WH-BOG-01,2.0,23.0,sofia.v@outlook.com,1.5
ORD-000664,PRD-0015,Industrial Drill,Apparel,Pacific Trade SAS,498.0,2166.97,1079151.06,USD,2024-03-10,2024-03-17,Mexico,Ciudad de México,In Transit,PayPal,WH-CAL-03,14.0,21.1,maria.g@outlook.com,2.5
ORD-000665,PRD-0042,Coffee Maker 12cup,Electronics,Global Cargo Ltda.,291.0,2033.31,591693.21,MXN,2023-01-03,2023-01-28,Colombia,Bogotá,Cancelled,PayPal,WH-CAL-03,38.0,17.7,john.d@yahoo.com,3.0
ORD-000666,PRD-0008,Industrial Drill,Industriall,Global Cargo Ltda,143.0,2244.72,47893.07,COP,2023-06-17,2023-06-22,Chile,"Calle 415, Valparaíso (Chile) 8320000",Cancelled,PayPal,WH-BOG-01,18.0,20.4,ana.m@gmail.com,3.5
ORD-000667,PRD-0020,Bluetooth Speaker,Electronics,Logistics Pro S.A.,259.0,1455.36,,COP,2023-10-15,,Peru,"Arequipa, Peru - CP 15001",In Transit,PayPal,WH-SCL-05,8.0,15.6,luis.p@outlook.com,2.6
ORD-000668,PRD-0041,Protein Powder 2kg,Electronics,Global Cargo Ltda,115.0,1335.48,153580.2,MXN,2024-01-25,2024-03-19,Chile,Concepción,Cancelled,Bank Transfer,WH-SCL-05,2.0,23.0,luis.p@yahoo.com,3.9
ORD-000669,PRD-0014,Bluetooth Speaker,Electronics,FastShip Colombia,380.0,1323.045,-328992.6,BRL,2024-02-24,,Peru,Arequipa,Cancelled,Unknown,WH-MED-02,19.0,5.5,carlos.r@gmail.com,3.3
ORD-000670,PRD-0039,LED Strip 5m,Apparel,Andean Freight Co.,422.0,2316.71,977651.62,COP,2024-09-22,2024-11-13,Brasil,Brasília,In Transit,Cash,WH-BOG-01,21.0,34.1,maria.g@outlook.com,2.3
ORD-000671,PRD-0026,Protein Powder 2kg,Personal Care,FastShip Colombia,259.0,1787.67,,MXN,2022-10-21,2022-11-21,Chile,Concepción,Returned,PayPal,WH-SCL-05,9.0,0.9,carlos.r@company.co,1.3
ORD-000672,PRD-0032,Safety Gloves L,Food & Beverage,FastShip Colombia,489.0,2014.47,12261.2,COP,2022-05-06,2022-05-25,Brasil,Brasília,In Transit,Bank Transfer,WH-SCL-05,44.0,9.6,sofia.v@company.co,2.0
ORD-000673,PRD-0030,Running Shoes M,Electronics,Pacific Trade SAS,184.0,131.05,24113.2,MXN,2024-01-31,2024-06-03,Mexico,Ciudad de México,Delivered,Credit Card,WH-CAL-03,30.0,20.4,,1.5
ORD-000674,PRD-0033,Protein Powder 2kg,Industrial,FastShip Colombia,428.0,1459.92,624845.76,BRL,2022-12-12,2022-12-23,Brasil,São Paulo,In Transit,Bank Transfer,WH-SCL-05,43.0,38.1,carlos.r@company.co,4.0
ORD-000675,PRD-0026,LED Strip 5m,Food & Beverage,Logistics Pro S.A.,80.0,942.32,75385.6,BRL,2022-01-20,2022-02-20,Brasil,São Paulo,Cancelled,Bank Transfer,WH-CAL-03,33.0,27.6,sofia.v@gmail.com,4.4
ORD-000676,PRD-0027,Office Chair Ergonomic,Personal Care,Logistics Pro S.A.,250.0,1780.52,445130.0,COP,2024-03-29,2024-04-20,Colombia,Medellín,Pending,PayPal,WH-LIM-04,27.0,35.7,ana.m@yahoo.com,3.0
ORD-000677,PRD-0008,Mechanical Keyboard,Apparel,FastShip Colombia,77.0,326.0,25102.0,BRL,2024-12-07,,Chile,Valparaíso,Returned,PayPal,WH-LIM-04,11.0,28.3,maria.g@yahoo.com,2.7
ORD-000678,PRD-9999,Wireless Headset,Electronics,Logistics Pro S.A.,125.0,1323.045,,MXN,2023-04-09,,Mexico,Guadalajara,In Transit,Cash,WH-SCL-05,39.0,0.1,,1.6
ORD-000679,PRD-0009,Coffee Maker 12cup,Industrial,FastShip Colombia,60.0,2413.53,144811.8,BRL,2023-06-11,2023-11-15,Chile,Concepción,Delivered,Bank Transfer,WH-LIM-04,14.0,15.7,luis.p@outlook.com,1.6
ORD-000680,PRD-0033,Coffee Maker 12cup,Industrial,Pacific Trade SAS,112.0,273.6,30643.2,MXN,2022-09-16,2022-10-31,Peru,Cusco,In Transit,PayPal,WH-LIM-04,26.0,34.2,carlos.r@outlook.com,2.0
ORD-000681,PRD-0001,Mechanical Keyboard,Industrial,Logistics Pro S.A.,212.0,420.48,89141.76,BRL,2022-08-11,2022-09-23,Chile,Santiago,Returned,Cash,WH-CAL-03,31.0,34.5,luis.p@company.co,4.8
ORD-000682,PRD-0038,Office Chair Ergonomic,Industrial,FastShip Colombia,492.0,2018.63,993165.96,MXN,2022-06-28,2022-07-25,Chile,Concepción,Returned,Credit Card,WH-BOG-01,15.0,22.0,maria.g@gmail.com,4.4
ORD-000683,PRD-0011,Laptop Pro 15,Food & Beverage,Andean Freight Co.,323.0,818.31,264314.13,COP,2024-04-15,2024-05-02,Mexico,Ciudad de México,Delivered,Cash,WH-SCL-05,16.0,14.2,carlos.r@gmail.com,1.5
ORD-000684,PRD-0027,Wireless Headset,Electronics,Pacific Trade SAS,259.0,1522.95,,USD,2022-03-25,,Colombia,Bogotá,Pending,PayPal,WH-CAL-03,26.0,22.9,john.d@gmail.com,3.3
ORD-000685,PRD-0010,Office Chair Ergonomic,Food and Beverage,Global Cargo Ltda,45.0,1890.46,85070.7,USD,2023-08-25,2023-08-30,Chile,Concepción,In Transit,Bank Transfer,WH-LIM-04,25.0,25.3,luis.p@outlook.com,4.1
ORD-000686,PRD-0000,Bluetooth Speaker,Personal Care,FastShip Colombia,354.0,2182.13,772474.02,COP,2024-02-28,2024-03-10,Colombia,Medellín,Delivered,Credit Card,WH-LIM-04,29.0,2.9,sofia.v@yahoo.com,1.6
ORD-000687,PRD-0021,Protein Powder 2kg,Apparel,FastShip Colombia,305.0,1183.01,360818.05,MXN,2024-08-11,2024-08-30,Peru,Cusco,Pending,PayPal,WH-LIM-04,20.0,20.7,maria.g@company.co,1.2
ORD-000688,PRD-0007,Office Chair Ergonomic,Apparel,Global Cargo Ltda,19.0,2164.82,41131.58,Dollars,2024-10-29,2024-12-24,Brasil,Brasília,IN TRANSIT,PayPal,WH-CAL-03,25.0,8.3,john.d@outlook.com,2.4
ORD-000689,PRD-0022,Mechanical Keyboard,Apparel,Logistics Pro S.A.,347.0,946.95,328591.65,BRL,2022-11-26,2023-01-24,Chile,Concepción,In Transit,Bank Transfer,WH-SCL-05,31.0,34.8,luis.p@yahoo.com,3.9
ORD-000690,PRD-0046,Wireless Headset,Electronics,Andean Freight Co.,49.0,699.12,34256.88,MXN,2024-12-21,2024-12-27,Colombia,Medellín,In Transit,PayPal,WH-CAL-03,23.0,30.2,carlos.r@company.co,3.6
ORD-000691,PRD-0048,Industrial Drill,Industrial,Global Cargo Ltda,349.0,531.2,185388.8,BRL,2022-12-29,2023-02-08,Peru,Cusco,Cancelled,Credit Card,WH-BOG-01,26.0,30.8,ana.m@outlook.com,4.1
ORD-000692,PRD-0006,LED Strip 5m,Apparel,FastShip Colombia,211.0,1880.59,396804.49,MXN,2023-09-19,2023-10-24,Peru,Arequipa,Pending,Credit Card,WH-SCL-05,27.0,31.6,carlos.r@outlook.com,3.0
ORD-000693,PRD-0013,Solar Panel 250W,Industrial,Global Cargo Ltda,280.0,2325.11,651030.8,USD,2024-05-31,2024-07-29,Mexico,Monterrey,Pending,Credit Card,WH-BOG-01,40.0,9.8,sofia.v@gmail.com,3.2
ORD-000694,PRD-0013,Office Chair Ergonomic,Food & Beverage,Logistics Pro S.A.,150.0,2052.62,307893.0,USD,2024-01-01,2024-03-02,Brasil,Rio de Janeiro/Brasil/01310-100,In Transit,PayPal,WH-CAL-03,15.0,30.0,luis.p@outlook.com,4.0
ORD-000695,PRD-0011,Protein Powder 2kg,Apparel,Global Cargo Ltda,348.0,645.94,224787.12,COP,2023-12-31,,Colombia,Cali,Returned,Bank Transfer,WH-BOG-01,22.0,10.9,sofia.v@gmail.com,3.2
ORD-000696,PRD-0011,Office Chair Ergonomic,Food and Beverage,FastShip Colombia,129.0,280368.17,36167493.93,MXN,2024-12-21,2025-01-22,Brasil,Brasília,Delivered,Bank Transfer,WH-CAL-03,17.0,20.4,,1.6
ORD-000697,PRD-0035,LED Strip 5m,Unknown,Global Cargo Ltda,259.0,1105.69,,BRL,2024-05-07,2024-07-06,Colombia,Medellín,Pending,Credit Card,WH-LIM-04,33.0,0.5,john.d@yahoo.com,4.4
